Lake,Species,d15N,TL,d2H,PC1,Category
Koylionjarvi,Perch,14.79008137,3.922433919,-199.7508121,6.066033227,Nutrient
Koylionjarvi,Perch,15.0271963,3.992173604,-207.271727,6.066033227,Nutrient
Koylionjarvi,Perch,15.5489385,4.145627194,-202.4711673,6.066033227,Nutrient
Koylionjarvi,Perch,15.75831604,4.207208824,-206.3500074,6.066033227,Nutrient
Koylionjarvi,Perch,15.76752733,4.209918027,-203.4812694,6.066033227,Nutrient
Koylionjarvi,Perch,13.8102096,3.63423634,-211.6048537,6.066033227,Nutrient
Koylionjarvi,Perch,13.91868496,3.66614086,-214.9217367,6.066033227,Nutrient
Koylionjarvi,Perch,13.97339431,3.682231843,-217.3927355,6.066033227,Nutrient
Koylionjarvi,Perch,14.0234926,3.696966636,-218.6206121,6.066033227,Nutrient
Koylionjarvi,Perch,14.0234926,3.696966636,-214.079268,6.066033227,Nutrient
Koylionjarvi,Perch,14.19344816,3.746953563,-222.7652252,6.066033227,Nutrient
Koylionjarvi,Perch,13.8102096,3.63423634,-216.0723473,6.066033227,Nutrient
Koylionjarvi,Pike,15.55100018,4.14623357,-188.2568403,6.066033227,Nutrient
Koylionjarvi,Pike,16.35763521,4.383479168,-179.0129494,6.066033227,Nutrient
Koylionjarvi,Roach,13.85046721,3.646076813,-200.8212916,6.066033227,Nutrient
Koylionjarvi,Roach,13.72088092,3.607963201,-197.6110334,6.066033227,Nutrient
Koylionjarvi,Roach,14.1562088,3.736000811,-192.8279501,6.066033227,Nutrient
Koylionjarvi,Roach,12.8374355,3.348126312,-177.3198733,6.066033227,Nutrient
Koylionjarvi,Roach,14.26094861,3.766806639,-208.0214329,6.066033227,Nutrient
Koylionjarvi,Roach,13.82990611,3.640029433,-194.0918218,6.066033227,Nutrient
Koylionjarvi,Roach,13.99386431,3.688252433,-208.0631857,6.066033227,Nutrient
Koylionjarvi,Roach,12.23017534,3.169520382,-194.1312645,6.066033227,Nutrient
Koylionjarvi,Roach,12.88353853,3.361686026,-201.5832783,6.066033227,Nutrient
Koylionjarvi,Roach,13.48948054,3.539904266,-207.9686267,6.066033227,Nutrient
Koylionjarvi,Roach,13.01479022,3.400289464,-199.7070633,6.066033227,Nutrient
Koylionjarvi,Roach,12.44869155,3.233789855,-194.680966,6.066033227,Nutrient
Koylionjarvi,Ruffe,11.81718656,3.048053093,-172.2144732,6.066033227,Nutrient
Koylionjarvi,Ruffe,11.98096429,3.096223014,-174.5905549,6.066033227,Nutrient
Koylionjarvi,Ruffe,12.41520425,3.223940651,-173.9470279,6.066033227,Nutrient
Koylionjarvi,Ruffe,12.47964927,3.242895066,-183.5415447,6.066033227,Nutrient
Koylionjarvi,Ruffe,12.84572253,3.350563675,-177.3642086,6.066033227,Nutrient
Koylionjarvi,Smelt,15.70115645,4.19039718,-207.7621233,6.066033227,Nutrient
Koylionjarvi,Smelt,15.29972876,4.072330212,-209.6637815,6.066033227,Nutrient
Koylionjarvi,Smelt,15.44447644,4.114903058,-217.2744515,6.066033227,Nutrient
Koylionjarvi,Smelt,15.23432904,4.053094999,-199.3050563,6.066033227,Nutrient
Koylionjarvi,Smelt,15.51866498,4.136723216,-208.0451488,6.066033227,Nutrient
Kuhajarvi,Perch_predatory,11.70018873,3.617511859,-168.2633718,1.175620503,Humic_Unac
Kuhajarvi,Perch_predatory,13.04560969,4.013223908,-178.0983874,1.175620503,Humic_Unac
Kuhajarvi,Perch_predatory,12.27079851,3.785338266,-183.7459804,1.175620503,Humic_Unac
Kuhajarvi,Perch_predatory,12.09078343,3.732392654,-188.2185441,1.175620503,Humic_Unac
Kuhajarvi,Perch_predatory,11.72208427,3.623951726,-173.8443025,1.175620503,Humic_Unac
Kuhajarvi,Perch,10.95590739,3.398605583,-174.7746434,1.175620503,Humic_Unac
Kuhajarvi,Perch,9.912626006,3.091758117,-166.3716796,1.175620503,Humic_Unac
Kuhajarvi,Perch,11.37319576,3.521337456,-191.8643334,1.175620503,Humic_Unac
Kuhajarvi,Perch,10.96523361,3.40134859,-194.4353227,1.175620503,Humic_Unac
Kuhajarvi,Perch,11.32274623,3.506499359,-192.0196928,1.175620503,Humic_Unac
Kuhajarvi,Perch,8.437594766,2.6579254,-188.001042,1.175620503,Humic_Unac
Kuhajarvi,Perch,8.956673104,2.810595499,-186.9867639,1.175620503,Humic_Unac
Kuhajarvi,Perch,8.843040327,2.777174094,-184.4199578,1.175620503,Humic_Unac
Kuhajarvi,Perch,8.960908079,2.81184108,-186.813437,1.175620503,Humic_Unac
Kuhajarvi,Perch,8.813688715,2.768541267,-186.4346725,1.175620503,Humic_Unac
Kuhajarvi,Pike,11.43928432,3.540775268,-156.9220991,1.175620503,Humic_Unac
Kuhajarvi,Pike,11.87591781,3.669196883,-149.9420964,1.175620503,Humic_Unac
Kuhajarvi,Roach,9.327060274,2.919532902,-164.3528523,1.175620503,Humic_Unac
Kuhajarvi,Roach,9.382952644,2.935971834,-165.0754589,1.175620503,Humic_Unac
Kuhajarvi,Roach,9.716862951,3.034180748,-172.1223357,1.175620503,Humic_Unac
Kuhajarvi,Roach,9.271306806,2.903134823,-174.1380803,1.175620503,Humic_Unac
Kuhajarvi,Roach,10.01782271,3.122698323,-184.46118,1.175620503,Humic_Unac
Kuhajarvi,Roach,9.149896781,2.867425992,-189.5774041,1.175620503,Humic_Unac
Kuhajarvi,Roach,8.682056975,2.729826049,-177.5065775,1.175620503,Humic_Unac
Kuhajarvi,Roach,9.251622563,2.89734534,-177.119383,1.175620503,Humic_Unac
Kuhajarvi,Roach,9.154504617,2.868781238,-190.0336762,1.175620503,Humic_Unac
Kuhajarvi,Roach,8.258259277,2.605179668,-186.2674081,1.175620503,Humic_Unac
Kuhajarvi,Ruffe,9.241732303,2.89443644,-166.9135708,1.175620503,Humic_Unac
Kuhajarvi,Ruffe,9.475248547,2.963117688,-160.2591073,1.175620503,Humic_Unac
Kuhajarvi,Ruffe,8.643363719,2.71844568,-151.6958874,1.175620503,Humic_Unac
Kuhajarvi,Ruffe,9.805611563,3.060283281,-161.5844527,1.175620503,Humic_Unac
Kuhajarvi,Ruffe,10.10352033,3.147903507,-157.4852523,1.175620503,Humic_Unac
Kuontijarvi,Perch_predatory,9.036095356,2.918512419,-167.5176809,0.034508241,Humic_Ac
Kuontijarvi,Perch_predatory,9.740970088,3.125828517,-174.5404972,0.034508241,Humic_Ac
Kuontijarvi,Perch_predatory,9.32398207,3.003184982,-161.4756734,0.034508241,Humic_Ac
Kuontijarvi,Perch,9.271028257,2.987610331,-178.3249078,0.034508241,Humic_Ac
Kuontijarvi,Perch,9.050209152,2.922663535,-179.5201216,0.034508241,Humic_Ac
Kuontijarvi,Perch,8.410292248,2.734452681,-172.9489016,0.034508241,Humic_Ac
Kuontijarvi,Perch,9.47388116,3.04727295,-178.9572483,0.034508241,Humic_Ac
Kuontijarvi,Perch,9.426357875,3.033295513,-182.0344647,0.034508241,Humic_Ac
Kuontijarvi,Perch,8.818739359,2.854584185,-186.0362856,0.034508241,Humic_Ac
Kuontijarvi,Perch,8.817537754,2.854230771,-184.6717109,0.034508241,Humic_Ac
Kuontijarvi,Perch,8.28358829,2.697186811,-179.6896349,0.034508241,Humic_Ac
Kuontijarvi,Pike,10.21796459,3.266121018,-151.3815082,0.034508241,Humic_Ac
Kuontijarvi,Pike,10.41988978,3.325510779,-151.512142,0.034508241,Humic_Ac
Kuontijarvi,Pike,10.68526963,3.403563675,-149.2036588,0.034508241,Humic_Ac
Kuontijarvi,Pike,10.78842923,3.433904736,-150.2548089,0.034508241,Humic_Ac
Kuontijarvi,Roach,7.869790677,2.575481631,-174.3668478,0.034508241,Humic_Ac
Kuontijarvi,Roach,7.097228328,2.348257411,-154.6089368,0.034508241,Humic_Ac
Kuontijarvi,Roach,7.650436678,2.510965749,-158.9105831,0.034508241,Humic_Ac
Kuontijarvi,Roach,8.708269191,2.822092959,-167.2303058,0.034508241,Humic_Ac
Kuontijarvi,Roach,7.519640366,2.472496245,-147.4498344,0.034508241,Humic_Ac
Majajarvi,Perch_predatory,9.998217753,3.870068371,-149.5259849,-2.293967231,Humic_Unac
Majajarvi,Perch_predatory,9.822428622,3.818365685,-151.7311961,-2.293967231,Humic_Unac
Majajarvi,Perch_predatory,7.262336834,3.065397512,-124.9982106,-2.293967231,Humic_Unac
Majajarvi,Perch,8.139187742,3.323294838,-175.8945387,-2.293967231,Humic_Unac
Majajarvi,Perch,8.274840492,3.363192706,-180.4948568,-2.293967231,Humic_Unac
Majajarvi,Perch,8.372574598,3.391938031,-182.7863255,-2.293967231,Humic_Unac
Majajarvi,Pike,9.739782976,3.794058142,-159.2708692,-2.293967231,Humic_Unac
Mutusjarvi,Arcticcharr,10.32614,4.082492941,-118.9562681,-3.27605295,Low_humic_Ac
Mutusjarvi,Arcticcharr,11.1158872,4.314771529,-99.51654061,-3.27605295,Low_humic_Ac
Mutusjarvi,Arcticcharr,11.347452,4.382878824,-90.22526956,-3.27605295,Low_humic_Ac
Mutusjarvi,Arcticcharr,11.812604,4.519688235,-111.5088528,-3.27605295,Low_humic_Ac
Mutusjarvi,Arcticcharr,11.4859864,4.423624235,-102.4288049,-3.27605295,Low_humic_Ac
Mutusjarvi,Browntrout,7.99985734,3.398292159,-156.8523951,-3.27605295,Low_humic_Ac
Mutusjarvi,Browntrout,8.26891684,3.477427306,-151.2703264,-3.27605295,Low_humic_Ac
Mutusjarvi,Browntrout,10.33363446,4.084697194,-120.7656871,-3.27605295,Low_humic_Ac
Mutusjarvi,Browntrout,10.65984298,4.180640876,-134.0698572,-3.27605295,Low_humic_Ac
Mutusjarvi,Browntrout,11.34596742,4.382442182,-89.27373384,-3.27605295,Low_humic_Ac
Mutusjarvi,Burbot,11.1000966,4.310127235,-94.4152038,-3.27605295,Low_humic_Ac
Mutusjarvi,Burbot,11.05114452,4.295729565,-124.2225653,-3.27605295,Low_humic_Ac
Mutusjarvi,Burbot,10.22884592,4.053877035,-122.5418878,-3.27605295,Low_humic_Ac
Mutusjarvi,Burbot,11.1364157,4.320809324,-125.5736937,-3.27605295,Low_humic_Ac
Mutusjarvi,Burbot,12.32370277,4.670011403,-91.38885789,-3.27605295,Low_humic_Ac
Mutusjarvi,DRwhitefish,6.9749922,3.096861235,-164.7918595,-3.27605295,Low_humic_Ac
Mutusjarvi,DRwhitefish,8.3094664,3.489353647,-157.8113069,-3.27605295,Low_humic_Ac
Mutusjarvi,DRwhitefish,8.1367222,3.438546529,-157.9546368,-3.27605295,Low_humic_Ac
Mutusjarvi,DRwhitefish,8.5802,3.568981176,-147.0593351,-3.27605295,Low_humic_Ac
Mutusjarvi,DRwhitefish,8.7286994,3.612657471,-145.2345847,-3.27605295,Low_humic_Ac
Mutusjarvi,Grayling,7.64921442,3.295161888,-155.9706485,-3.27605295,Low_humic_Ac
Mutusjarvi,Grayling,7.37812574,3.215429924,-145.9954691,-3.27605295,Low_humic_Ac
Mutusjarvi,Grayling,7.2106328,3.166167294,-158.7662423,-3.27605295,Low_humic_Ac
Mutusjarvi,LDRwhitefish,7.375638888,3.214698496,-157.4753101,-3.27605295,Low_humic_Ac
Mutusjarvi,LDRwhitefish,7.560937942,3.269198218,-161.7107863,-3.27605295,Low_humic_Ac
Mutusjarvi,LDRwhitefish,7.983736597,3.393550764,-152.1475989,-3.27605295,Low_humic_Ac
Mutusjarvi,LDRwhitefish,7.782739561,3.334433989,-151.0248148,-3.27605295,Low_humic_Ac
Mutusjarvi,LDRwhitefish,8.164696373,3.446774227,-146.9171063,-3.27605295,Low_humic_Ac
Mutusjarvi,LSRwhitefish,6.7345646,3.026147235,-163.4177962,-3.27605295,Low_humic_Ac
Mutusjarvi,LSRwhitefish,8.5115064,3.548777176,-167.8159633,-3.27605295,Low_humic_Ac
Mutusjarvi,LSRwhitefish,7.6689996,3.300981059,-173.8159853,-3.27605295,Low_humic_Ac
Mutusjarvi,LSRwhitefish,8.0427736,3.410914588,-160.2996599,-3.27605295,Low_humic_Ac
Mutusjarvi,LSRwhitefish,6.8790232,3.068635059,-175.6595345,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch,7.050352,3.119025882,-172.384441,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch,6.445144,2.941023529,-173.8895388,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch,6.14254,2.852022353,-170.904669,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch,6.175394907,2.861685561,-168.1450795,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch,5.814886,2.755653529,-161.5325927,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch_predatory,6.957166,3.091618235,-155.0707942,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch_predatory,6.985222,3.09987,-165.4602764,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch_predatory,7.137526,3.144665294,-155.4825256,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch_predatory,6.812878,3.049180588,-154.980956,-3.27605295,Low_humic_Ac
Mutusjarvi,Perch_predatory,7.90105,3.369231176,-159.3504853,-3.27605295,Low_humic_Ac
Mutusjarvi,Pike,7.09387908,3.131827965,-164.1555165,-3.27605295,Low_humic_Ac
Mutusjarvi,Pike,7.8263963,3.347274206,-157.3807285,-3.27605295,Low_humic_Ac
Mutusjarvi,Pike,10.3558308,4.091225529,-142.734043,-3.27605295,Low_humic_Ac
Mutusjarvi,Pike,9.63384244,3.878876012,-139.2383715,-3.27605295,Low_humic_Ac
Mutusjarvi,Pike,10.01696202,3.991558241,-149.8999293,-3.27605295,Low_humic_Ac
Mutusjarvi,SSRwhitefish,9.776679868,3.92088702,-138.2133763,-3.27605295,Low_humic_Ac
Mutusjarvi,SSRwhitefish,9.730226966,3.907224402,-131.3163138,-3.27605295,Low_humic_Ac
Mutusjarvi,SSRwhitefish,9.260523621,3.769076359,-120.833093,-3.27605295,Low_humic_Ac
Mutusjarvi,SSRwhitefish,9.652467848,3.884354073,-122.3040296,-3.27605295,Low_humic_Ac
Mutusjarvi,SSRwhitefish,9.515435791,3.844050527,-125.996811,-3.27605295,Low_humic_Ac
Niemisjarvi,Bleak,9.987790858,2.98344051,-148.1815116,0.979630614,Nutrient
Niemisjarvi,Perch_predatory,13.74895382,4.089664911,-164.8310965,0.979630614,Nutrient
Niemisjarvi,Perch_predatory,14.2791334,4.24560008,-160.0820186,0.979630614,Nutrient
Niemisjarvi,Perch_predatory,12.14161793,3.616919062,-178.7070674,0.979630614,Nutrient
Niemisjarvi,Perch_predatory,13.29956774,3.957492533,-162.4261953,0.979630614,Nutrient
Niemisjarvi,Perch_predatory,14.30443014,4.2530403,-149.6859552,0.979630614,Nutrient
Niemisjarvi,Perch,14.12582746,4.200510099,-186.402,0.979630614,Nutrient
Niemisjarvi,Perch,13.91721099,4.139152313,-187.6958487,0.979630614,Nutrient
Niemisjarvi,Perch,13.58963952,4.042807763,-181.399952,0.979630614,Nutrient
Niemisjarvi,Perch,13.35151447,3.972770985,-172.5825269,0.979630614,Nutrient
Niemisjarvi,Perch,13.27827064,3.95122868,-176.6176026,0.979630614,Nutrient
Niemisjarvi,Perch,12.04701977,3.589096072,-171.2531863,0.979630614,Nutrient
Niemisjarvi,Perch,12.1714154,3.625683022,-168.0527544,0.979630614,Nutrient
Niemisjarvi,Perch,12.9888823,3.866114463,-188.142907,0.979630614,Nutrient
Niemisjarvi,Perch,12.1871607,3.630313993,-187.3422774,0.979630614,Nutrient
Niemisjarvi,Perch,11.79528519,3.51505649,-178.5015577,0.979630614,Nutrient
Niemisjarvi,Pike,14.58638038,4.335966839,-169.4037751,0.979630614,Nutrient
Niemisjarvi,Pike,14.95291245,4.443770388,-174.3334046,0.979630614,Nutrient
Niemisjarvi,Pike,14.67187021,4.361110906,-170.448795,0.979630614,Nutrient
Niemisjarvi,Roach,8.977279882,2.686231399,-161.8122547,0.979630614,Nutrient
Niemisjarvi,Roach,11.08104046,3.304984511,-163.4406916,0.979630614,Nutrient
Niemisjarvi,Roach,11.57550171,3.450414289,-185.6854111,0.979630614,Nutrient
Niemisjarvi,Roach,11.74112865,3.499128097,-175.8342979,0.979630614,Nutrient
Niemisjarvi,Roach,12.1897057,3.631062522,-194.2916463,0.979630614,Nutrient
Niemisjarvi,Roach,12.24617611,3.647671467,-193.6716269,0.979630614,Nutrient
Niemisjarvi,Roach,11.50963652,3.431042175,-177.9250254,0.979630614,Nutrient
Niemisjarvi,Roach,12.12328008,3.611525574,-171.0017149,0.979630614,Nutrient
Niemisjarvi,Roach,12.38433605,3.688306743,-189.9675683,0.979630614,Nutrient
Niemisjarvi,Ruffe,13.0934154,3.896859494,-167.1843088,0.979630614,Nutrient
Niemisjarvi,Ruffe,13.07554721,3.891604144,-167.7568568,0.979630614,Nutrient
Niemisjarvi,Ruffe,13.35950791,3.975121997,-169.7732678,0.979630614,Nutrient
Niemisjarvi,Ruffe,12.28604609,3.659397931,-167.9162784,0.979630614,Nutrient
Niemisjarvi,Ruffe,12.84652342,3.824244205,-190.2493825,0.979630614,Nutrient
Oikojarvi,Burbot,9.157397822,3.694021712,-155.3068641,-2.20404251,Polar
Oikojarvi,Burbot,9.589817941,3.8212041,-151.8626728,-2.20404251,Polar
Oikojarvi,Burbot,11.17294497,4.286829697,-139.117056,-2.20404251,Polar
Oikojarvi,Burbot,10.43851933,4.070822156,-145.4309471,-2.20404251,Polar
Oikojarvi,Burbot,10.66475073,4.137360803,-144.9975159,-2.20404251,Polar
Oikojarvi,Burbot,10.82244435,4.183741279,-138.4691462,-2.20404251,Polar
Oikojarvi,Grayling,7.386923875,3.173294081,-161.3919247,-2.20404251,Polar
Oikojarvi,Grayling,7.167344641,3.108711953,-155.8639778,-2.20404251,Polar
Oikojarvi,Grayling,6.759854373,2.988861874,-160.3086655,-2.20404251,Polar
Oikojarvi,LSRwhitefish,8.244558238,3.425539482,-144.949952,-2.20404251,Polar
Oikojarvi,LSRwhitefish,8.272753839,3.433832306,-147.6663031,-2.20404251,Polar
Oikojarvi,LSRwhitefish,6.736066942,2.981865571,-133.0887875,-2.20404251,Polar
Oikojarvi,LSRwhitefish,6.088799981,2.791492936,-138.0450941,-2.20404251,Polar
Oikojarvi,LSRwhitefish,8.988609336,3.64437804,-141.0092196,-2.20404251,Polar
Oikojarvi,Minnow,6.988712887,3.056173202,-182.7677468,-2.20404251,Polar
Oikojarvi,Minnow,7.191616711,3.115850797,-179.2723344,-2.20404251,Polar
Oikojarvi,Minnow,7.556973069,3.22330855,-180.9865972,-2.20404251,Polar
Oikojarvi,Minnow,6.972235638,3.051326952,-172.4837869,-2.20404251,Polar
Oikojarvi,Perch,6.970124237,3.050705952,-178.2470502,-2.20404251,Polar
Oikojarvi,Perch,6.570540074,2.933181198,-169.2690672,-2.20404251,Polar
Oikojarvi,Perch,6.581221516,2.936322799,-179.3907785,-2.20404251,Polar
Oikojarvi,Perch,6.398525015,2.882588534,-180.5267496,-2.20404251,Polar
Oikojarvi,Perch,6.220904721,2.830347271,-181.4651124,-2.20404251,Polar
Oikojarvi,Pike,7.735476732,3.275809627,-163.1271482,-2.20404251,Polar
Oikojarvi,Pike,9.139878285,3.688868907,-156.2919967,-2.20404251,Polar
Oikojarvi,Pike,9.497476143,3.794044748,-152.934729,-2.20404251,Polar
Oikojarvi,Pike,9.705467826,3.855218772,-147.3447415,-2.20404251,Polar
Oikojarvi,Pike,9.200820514,3.706793092,-149.8489765,-2.20404251,Polar
Oikojarvi,Pike,10.43268428,4.069105965,-141.0206576,-2.20404251,Polar
Oikojarvi,Pike,10.54276364,4.101482247,-119.9614002,-2.20404251,Polar
Oikojarvi,Roach,6.5709207,2.933293147,-175.5572613,-2.20404251,Polar
Oikojarvi,Ruffe,7.971076537,3.345103687,-170.2596956,-2.20404251,Polar
Oikojarvi,Ruffe,8.788410599,3.585496059,-163.7711834,-2.20404251,Polar
Oikojarvi,Ruffe,9.132037998,3.686562941,-149.3809889,-2.20404251,Polar
Oikojarvi,Ruffe,9.85586535,3.899453338,-157.0551733,-2.20404251,Polar
Oikojarvi,Ruffe,9.393731532,3.763531627,-147.973706,-2.20404251,Polar
Paajarvi,Perch_predatory,13.11578653,4.170947703,-197.8006735,0.642297829,Humic_Ac
Paajarvi,Perch_predatory,12.89488126,4.105975567,-196.2800383,0.642297829,Humic_Ac
Paajarvi,Perch_predatory,13.24223236,4.208137655,-195.6155281,0.642297829,Humic_Ac
Paajarvi,Perch_predatory,12.48198248,3.98453475,-196.2386579,0.642297829,Humic_Ac
Paajarvi,Perch_predatory,13.14858669,4.18059481,-196.5743223,0.642297829,Humic_Ac
Paajarvi,Perch,11.49037195,3.692884591,-188.5674605,0.642297829,Humic_Ac
Paajarvi,Perch,12.85832309,4.095223162,-193.903917,0.642297829,Humic_Ac
Paajarvi,Perch,12.4516884,3.975624725,-199.5743742,0.642297829,Humic_Ac
Paajarvi,Perch,13.0261738,4.144591021,-191.1220055,0.642297829,Humic_Ac
Paajarvi,Perch,12.6502173,4.034015578,-203.6853674,0.642297829,Humic_Ac
Paajarvi,Perch,13.26786064,4.215675383,-224.517049,0.642297829,Humic_Ac
Paajarvi,Perch,13.30565663,4.22679185,-223.1246362,0.642297829,Humic_Ac
Paajarvi,Perch,13.43337774,4.264356885,-232.042613,0.642297829,Humic_Ac
Paajarvi,Perch,13.27530122,4.21786379,-231.1162173,0.642297829,Humic_Ac
Paajarvi,Perch,12.40223517,3.961079658,-223.9536992,0.642297829,Humic_Ac
Paajarvi,Roach,12.24278352,3.914182113,-206.8089427,0.642297829,Humic_Ac
Paajarvi,Roach,11.19150145,3.604981506,-191.5551117,0.642297829,Humic_Ac
Paajarvi,Roach,12.19716075,3.900763653,-231.9254598,0.642297829,Humic_Ac
Paajarvi,Roach,11.43113658,3.675462424,-208.3882069,0.642297829,Humic_Ac
Paajarvi,Roach,12.16458982,3.891183965,-216.0827881,0.642297829,Humic_Ac
Paajarvi,Ruffe,14.123665,4.467382549,-216.7861002,0.642297829,Humic_Ac
Paajarvi,Ruffe,15.03151009,4.734395811,-215.8027673,0.642297829,Humic_Ac
Paajarvi,Ruffe,14.27602012,4.512192879,-210.89196,0.642297829,Humic_Ac
Paajarvi,Ruffe,14.46656249,4.568234753,-204.94337,0.642297829,Humic_Ac
Paajarvi,Ruffe,14.86599658,4.685715366,-215.4297257,0.642297829,Humic_Ac
Paajarvi,Smelt,13.86426199,4.391087545,-235.0971958,0.642297829,Humic_Ac
Paajarvi,Vendace,13.70467724,4.344150855,-233.6484,0.642297829,Humic_Ac
Paajarvi,Vendace,12.67802365,4.042193916,-206.6205199,0.642297829,Humic_Ac
Paajarvi,Vendace,13.15930211,4.183746404,-209.9696421,0.642297829,Humic_Ac
Paatari,Browntrout,7.434888945,3.560546344,-159.9191489,-3.1665846,Low_humic_Ac
Paatari,Browntrout,9.712283131,4.230368163,-173.0261505,-3.1665846,Low_humic_Ac
Paatari,Browntrout,9.958589757,4.302811288,-124.2745598,-3.1665846,Low_humic_Ac
Paatari,Browntrout,10.35070517,4.418139351,-92.51178804,-3.1665846,Low_humic_Ac
Paatari,Browntrout,9.904111584,4.286788296,-116.9645116,-3.1665846,Low_humic_Ac
Paatari,Burbot,10.33088284,4.412309254,-156.6712024,-3.1665846,Low_humic_Ac
Paatari,Burbot,10.41284268,4.436415089,-147.0222177,-3.1665846,Low_humic_Ac
Paatari,Burbot,8.909759751,3.994331875,-179.3886005,-3.1665846,Low_humic_Ac
Paatari,Burbot,11.04921815,4.623584345,-133.0841023,-3.1665846,Low_humic_Ac
Paatari,Burbot,9.88021997,4.279761351,-169.539802,-3.1665846,Low_humic_Ac
Paatari,DRwhitefish,9.030004512,4.029697981,-162.1673592,-3.1665846,Low_humic_Ac
Paatari,DRwhitefish,8.513161298,3.877685271,-159.5294372,-3.1665846,Low_humic_Ac
Paatari,DRwhitefish,9.07669922,4.043431719,-161.609319,-3.1665846,Low_humic_Ac
Paatari,DRwhitefish,8.85277853,3.977572692,-149.987249,-3.1665846,Low_humic_Ac
Paatari,DRwhitefish,8.590504209,3.900433186,-157.3171365,-3.1665846,Low_humic_Ac
Paatari,Grayling,6.495125165,3.284145232,-185.6804594,-3.1665846,Low_humic_Ac
Paatari,Grayling,7.042324691,3.445086269,-181.4662435,-3.1665846,Low_humic_Ac
Paatari,Grayling,8.406392004,3.846282537,-173.3020232,-3.1665846,Low_humic_Ac
Paatari,Grayling,7.608086955,3.611486935,-174.4365771,-3.1665846,Low_humic_Ac
Paatari,Grayling,7.215157326,3.495919397,-173.7714407,-3.1665846,Low_humic_Ac
Paatari,LDRwhitefish,7.290224269,3.517997909,-155.3795263,-3.1665846,Low_humic_Ac
Paatari,LDRwhitefish,8.650069277,3.917952324,-144.3675283,-3.1665846,Low_humic_Ac
Paatari,LDRwhitefish,8.26251701,3.803966363,-140.7010474,-3.1665846,Low_humic_Ac
Paatari,LDRwhitefish,8.396734699,3.843442154,-157.0777977,-3.1665846,Low_humic_Ac
Paatari,LDRwhitefish,8.543294379,3.886547942,-147.4242603,-3.1665846,Low_humic_Ac
Paatari,LSRwhitefish,6.635287092,3.325369328,-188.7406861,-3.1665846,Low_humic_Ac
Paatari,LSRwhitefish,6.993591555,3.430752994,-176.9481918,-3.1665846,Low_humic_Ac
Paatari,LSRwhitefish,7.583466627,3.604245662,-195.5007948,-3.1665846,Low_humic_Ac
Paatari,LSRwhitefish,8.083773383,3.751394708,-212.137871,-3.1665846,Low_humic_Ac
Paatari,LSRwhitefish,7.19189692,3.489078101,-197.3792225,-3.1665846,Low_humic_Ac
Paatari,Minnow,6.549435368,3.300118821,-204.695969,-3.1665846,Low_humic_Ac
Paatari,Perch,5.610524375,3.023968529,-185.1734875,-3.1665846,Low_humic_Ac
Paatari,Perch,6.656607387,3.331640003,-186.3544655,-3.1665846,Low_humic_Ac
Paatari,Perch,6.2482792,3.211543477,-186.4460099,-3.1665846,Low_humic_Ac
Paatari,Perch_predatory,7.50434665,3.58097508,-185.3833513,-3.1665846,Low_humic_Ac
Paatari,Perch_predatory,7.223146078,3.49826903,-185.0497941,-3.1665846,Low_humic_Ac
Paatari,Perch_predatory,7.222313373,3.498024116,-175.0293207,-3.1665846,Low_humic_Ac
Paatari,Perch_predatory,7.260197092,3.509166387,-180.7643263,-3.1665846,Low_humic_Ac
Paatari,Perch_predatory,7.207295492,3.493607093,-169.2807333,-3.1665846,Low_humic_Ac
Paatari,Pike,7.893120004,3.695320184,-183.7364662,-3.1665846,Low_humic_Ac
Paatari,Pike,8.063076664,3.745307437,-178.8818656,-3.1665846,Low_humic_Ac
Paatari,Pike,9.691680107,4.22430845,-164.6413151,-3.1665846,Low_humic_Ac
Paatari,SSRwhitefish,9.818402019,4.261579601,-143.3604005,-3.1665846,Low_humic_Ac
Paatari,SSRwhitefish,10.36846427,4.423362616,-136.6243178,-3.1665846,Low_humic_Ac
Paatari,SSRwhitefish,9.507411318,4.170111747,-120.00121,-3.1665846,Low_humic_Ac
Paatari,SSRwhitefish,10.44061973,4.44458481,-116.7149408,-3.1665846,Low_humic_Ac
Paatari,SSRwhitefish,8.956601337,4.008108812,-110.5285156,-3.1665846,Low_humic_Ac
Pankajarvi,Bleak,10.17597248,2.957364513,-151.4073305,-0.38923682,Humic_Unac
Pankajarvi,Bleak,10.79412882,3.139175204,-142.2672277,-0.38923682,Humic_Unac
Pankajarvi,Bleak,10.96454928,3.189298868,-154.1762089,-0.38923682,Humic_Unac
Pankajarvi,Bleak,9.756198722,2.833901645,-160.4613579,-0.38923682,Humic_Unac
Pankajarvi,Bleak,10.91707758,3.175336603,-157.0190394,-0.38923682,Humic_Unac
Pankajarvi,Perch_predatory,13.41358786,3.909604332,-151.4047815,-0.38923682,Humic_Unac
